id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23761762,COPACABANA 3Q 3B entre a Lagoa e a Praia 3Bed 3Bth,107949732,Veronica,,Copacabana,-22.9761,-43.1932,Entire home/apt,290,3,41,2019-03-12,1.33,2,360
23761844,Ótimo 2 quartos na Farme de Amoedo,823800,Rafaella,,Ipanema,-22.983,-43.20199,Entire home/apt,195,15,4,2020-10-19,0.50,19,130
23768085,Vamos a praia,86611015,Mauro,,Barra da Tijuca,-23.01104,-43.32034,Entire home/apt,209,3,57,2020-01-16,1.44,1,251
23771125,Apart Hotel Barra da Tijuca (em frente à praia),178323602,Tarco,,Barra da Tijuca,-23.00908,-43.35783,Entire home/apt,289,2,31,2021-01-07,0.77,1,343
23783778,Apartamento a 1 MINUTO da Praia da Barra,92674139,Celita,,Barra da Tijuca,-23.01071,-43.34399,Entire home/apt,330,2,7,2021-01-30,0.17,9,89
23787872,Flat Vieira Souto 500,44424958,Antonio,,Ipanema,-22.98493,-43.20931,Private room,1000,2,4,2018-11-12,0.14,1,269
23790269,Quarto individual proximo a Barra da Tijuca,178516998,Matheus,,Freguesia (Jacarepaguá),-22.93414,-43.34306,Private room,100,1,1,2019-07-08,0.04,1,365
23810507,the heart of Copacabana super close to the beach!,64275672,Adam,,Copacabana,-22.96366,-43.17841,Entire home/apt,149,2,87,2020-01-24,2.18,3,43
23815237,Terraced Top Floor Rio de Janeiro,175617501,John,,Copacabana,-22.96883,-43.1898,Entire home/apt,379,3,2,2020-03-15,0.05,1,0
23817554,Rio Rentals 021- C074 Studio na quadra da praia de Copacabana.,171256195,Andre,,Copacabana,-22.96527,-43.17525,Entire home/apt,165,1,24,2021-02-27,0.69,14,90
23819207,Apartamento Família,178790711,Ana Cristina,,Recreio dos Bandeirantes,-23.0192,-43.48528,Entire home/apt,90,2,39,2020-02-20,0.97,1,258
23834643,CONFORTÁVEL quarto em   praia  Ipanema posto 9,48842907,Rose,,Ipanema,-22.9838,-43.19803,Private room,100,1,91,2018-11-13,2.26,2,44
23835041,Copacabana - Estúdio Aconchegante e Tranquilo,161138772,Alberto,,Copacabana,-22.96249,-43.17808,Entire home/apt,190,2,127,2021-06-11,3.18,3,177
23839864,THE BEST OF IPANEMA  V - GREAT LOCATION !,1648634,Jose,,Ipanema,-22.98444,-43.21155,Entire home/apt,229,4,21,2021-06-17,1.15,5,189
23841739,Rio de Janeiro Copacabana,60276116,Marta,,Copacabana,-22.96504,-43.1765,Entire home/apt,180,3,1,2019-07-02,0.04,3,0
23849808,* Amplo e relaxante quarto/sala em Copacabana *,179119782,Leda,,Copacabana,-22.96639,-43.19101,Entire home/apt,320,2,3,2019-01-04,0.15,1,365
23870810,Copacabana Beach Palace #400,224192,David,,Copacabana,-22.98298,-43.19116,Entire home/apt,1600,3,1,2018-03-31,0.02,35,74
23872264,APARTAMENTO NO POSTO 2 COPACABANA,63550964,Patricia,,Copacabana,-22.96275,-43.17577,Entire home/apt,1999,3,0,,,1,365
23876447,"COPACABANA:
PRAIA&JARDIM
BEACH&GARDEN",159461439,Beatriz,,Copacabana,-22.97937,-43.19063,Entire home/apt,750,4,6,2021-01-03,0.19,1,88
23878605,"Apart. lindo Copacabana, ao lado da praia, Posto 6",74652696,Andreia,,Copacabana,-22.98425,-43.1911,Entire home/apt,207,3,11,2021-01-18,0.31,10,174
23879589,APARTAMENTO PRAIA DE COPACABANA,75278919,Andresa,,Copacabana,-22.96545,-43.17536,Entire home/apt,250,2,0,,,1,179
23880542,"Entire space - Jd. Guanabara, near RIOgaleão.",75039666,Rafael,,Jardim Guanabara,-22.80792,-43.20232,Entire home/apt,139,2,60,2021-03-19,1.50,1,89
23881491,Studio do artista,11516116,Jorge Luiz,,Copacabana,-22.97236,-43.18826,Private room,150,2,3,2020-02-08,0.14,2,87
23882130,Moderninho de Copacabana,178877979,Romario,,Copacabana,-22.98255,-43.19242,Entire home/apt,214,2,19,2021-02-17,0.47,3,146
23882820,Cozy Bedroom Close to the Beach/Quarto próx. Praia,95767805,Sirlene,,Recreio dos Bandeirantes,-23.01722,-43.46176,Private room,140,4,47,2020-11-02,1.17,2,180
23891343,Apartamento inteiro: funcional e   estratégico,153261981,Dinho,,Tijuca,-22.92052,-43.21602,Entire home/apt,150,2,24,2020-02-26,0.60,2,84
23897859,Temporada de Sonhos! O mar pertinho de você.,179585889,Fernanda,,Copacabana,-22.96774,-43.18189,Private room,190,1,2,2019-09-02,0.06,1,197
23899214,Pensionato Feminino 402.1 individual- WI-fi,158933362,Cássia Ou Arlindo,,Botafogo,-22.95042,-43.18014,Private room,50,1,14,2019-07-11,0.48,12,198
23899787,Pensionato Feminino 310: Individual Segurança WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95208,-43.18023,Private room,60,1,47,2020-01-29,1.36,12,346
23904855,Apartamento Copacabana- Vista para o Mar- Posto 6,174216640,Mariana,,Copacabana,-22.98343,-43.19226,Entire home/apt,130,6,40,2020-07-01,1.00,1,319
23906044,"Quarto São Cristóvão, bairro central perto de tudo",179679544,Walderlea Da Costa,,Vasco da Gama,-22.89548,-43.22561,Private room,60,1,12,2021-01-25,0.34,1,90
23918572,Jardim Botânico 1 Quarto Rio de Janeiro Zona Sul,67357339,Manuel,,Jardim Botânico,-22.96398,-43.22178,Private room,55,30,1,2020-01-01,0.05,1,90
23920933,Um quarto familiar! Apt. de frente para o mar,18879897,Marcella,,São Conrado,-22.99651,-43.25805,Private room,311,1,3,2018-10-01,0.10,2,88
23924671,Charmoso apartamento em Ipanema.,14103020,Simone,,Ipanema,-22.98513,-43.21028,Entire home/apt,180,3,9,2021-07-12,0.40,1,344
23935528,Pensionato Feminino 121-segurança individual-WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.95128,-43.18103,Private room,54,1,58,2019-05-13,1.67,12,320
23942111,Praia do forte,14314998,Rio Unique,,Copacabana,-22.98471,-43.18882,Entire home/apt,360,4,7,2019-03-10,0.21,26,241
23943374,Venha conhecer o que a de melhor no centro do Rio,180012746,Scheila,,Estácio,-22.91393,-43.20105,Entire home/apt,250,5,0,,,1,365
23945963,"Barra, de frente para o melhor mar do Rio. Único!",58108496,Carlos Henrique,,Barra da Tijuca,-23.00978,-43.36546,Entire home/apt,250,1,100,2021-04-15,2.50,3,272
23946243,3 suites - uma quadra da praia,180044156,Marialice,,Barra da Tijuca,-23.01281,-43.30792,Entire home/apt,1200,7,5,2019-01-03,0.17,1,365
23953870,Tijuca Rio,127980816,Marcus,,Tijuca,-22.92543,-43.22048,Private room,44,2,13,2018-08-12,0.33,2,365
23960094,Bedroom with double bed Copacabana,13354377,Eduardo,,Copacabana,-22.96505,-43.17944,Private room,84,1,4,2020-01-26,0.11,3,349
23961362,Pensionato Feminino 215 segurança individual-WIFI,158933362,Cássia Ou Arlindo,,Botafogo,-22.9505,-43.18205,Private room,54,1,35,2020-02-18,1.01,12,320
23976692,Flat Charmoso ★★★★★ a 2 quadras da Praia do Leblon,22713969,Maria,,Leblon,-22.98436,-43.21732,Entire home/apt,614,6,0,,,32,89
23978517,"Lagoa, vista linda.",72319928,Valeria,,Lagoa,-22.97626,-43.19768,Private room,250,1,0,,,1,365
23979546,Apartamento Rio Centro/Jeunesse Arena/Rock in Rio,180370686,Sonia,,Jacarepaguá,-22.97292,-43.41332,Entire home/apt,206,1,17,2019-02-24,0.44,1,36
23996565,Aconchegante apartamento em Copacabana-Praia/metrô,105610540,Sebastiao,,Copacabana,-22.97755,-43.19174,Entire home/apt,150,2,19,2020-02-17,0.55,1,178
23996860,o,34177590,Camilla,,Copacabana,-22.97202,-43.18974,Private room,120,2,2,2020-01-01,0.06,1,364
24013980,linda vista recreio,180716949,Elias Machado,,Recreio dos Bandeirantes,-23.02945,-43.47217,Private room,836,1,0,,,1,364
24014123,Quarto Byron Casa São Conrado,2163079,Stanislas,,São Conrado,-22.99647,-43.26993,Private room,61,1,3,2018-12-31,0.08,4,108
24015540,CASA VARGEM GRANDE,169265032,Diego,,Vargem Grande,-22.96823,-43.4979,Entire home/apt,249,1,3,2019-01-01,0.08,1,179
24020252,Lindo studio em Botafogo,5114751,Luisa,,Botafogo,-22.94675,-43.18393,Entire home/apt,67,5,41,2019-10-19,1.05,4,231
24020350,Flat no Hotel Wyndham na Barra da Tijuca,164629379,Katia,,Barra da Tijuca,-23.01161,-43.32619,Entire home/apt,240,30,35,2021-02-13,0.96,1,58
24020660,Estúdio Aconchegante no Centro,119022256,Cris,,Santa Teresa,-22.91817,-43.18952,Entire home/apt,157,3,3,2020-02-26,0.16,2,358
24028818,Rio Spot Begossi D041,13580277,Marcio,,Copacabana,-22.98265,-43.19112,Entire home/apt,683,3,8,2019-07-06,0.22,49,74
24030048,Suite Master com banheiro,17766567,Rio,,Recreio dos Bandeirantes,-23.02545,-43.4786,Private room,180,1,2,2018-11-19,0.06,3,290
24036016,"Leblon 2 Quartos, banheiros, ampla sala e cozinha.",69652065,Patrícia,,Leblon,-22.98123,-43.22408,Entire home/apt,300,2,4,2021-06-14,0.13,1,106
24037351,Suite no Recreio próximo a praia e shopping.,84366616,Vania,,Recreio dos Bandeirantes,-23.02261,-43.51391,Private room,150,2,6,2020-02-26,0.19,1,179
24042330,QUARTO COM VISTA PARA O CRISTO REDENTOR!,180686272,Rozangela,,Botafogo,-22.95713,-43.18512,Private room,70,1,51,2019-01-04,1.27,1,167
24063297,"Charming Ipanema 2 bdr, gorgeous view!",181161931,Anita,,Ipanema,-22.98148,-43.19896,Entire home/apt,176,4,62,2021-06-18,1.70,1,38
24063566,❤️  MODERN LOFT 2 IN BEST SPOT OF IPANEMA 120 MB ❤️,503995,❤️ BrUx ❤️,,Ipanema,-22.98312,-43.2006,Entire home/apt,143,1,82,2021-03-23,2.10,7,352
24066882,"decorated, suite + bedroom, 15min center, garage",2403581,Mario,,Tijuca,-22.92121,-43.22255,Entire home/apt,147,2,10,2020-12-19,0.93,1,134
24073600,"Cobertura Av PEPE, 500 m² com piscina, 4 suites,",1707811,Marco,,Barra da Tijuca,-23.0151,-43.30152,Entire home/apt,3643,2,35,2021-04-10,1.14,1,86
24074330,Em frente a estação Tomas Coelho do Metro.,181265230,Laercio,,Engenho da Rainha,-22.86504,-43.30445,Entire home/apt,100,3,1,2019-09-15,0.04,1,362
24078060,Hostel Private Triple Ensuite wBathroom Copacabana,4168266,CabanaCopa,,Copacabana,-22.963028,-43.180695,Private room,152,1,4,2021-03-15,0.63,8,293
24078290,Hostel 5 People Private Ensuite w/ Bathroom Copa,4168266,CabanaCopa,,Copacabana,-22.963028,-43.180695,Private room,207,1,10,2021-03-21,1.79,8,293
24081143,PIANO NOBILE Palazzo on the Canal,181321604,Rafael,,Copacabana,-22.98346,-43.19096,Entire home/apt,301,2,32,2020-12-15,1.22,1,142
24081423,Lazer para a Família em Frente a Praia,92674139,Celita,,Barra da Tijuca,-23.00869,-43.34448,Entire home/apt,350,2,27,2020-01-22,0.70,9,89
24081491,Apartamento aconchegante na Lapa/Centro,119022256,Cris,,Centro,-22.91229,-43.18612,Entire home/apt,177,4,24,2020-07-21,0.78,2,320
24082028,Apartamento Renovado com Vista para o Mar,92674139,Celita,,Barra da Tijuca,-23.00985,-43.3458,Entire home/apt,600,2,11,2021-05-03,0.35,9,80
24082286,Apartamento com Tudo Novo e Vista para o Mar,92674139,Celita,,Barra da Tijuca,-23.00863,-43.34528,Entire home/apt,350,2,14,2021-01-30,0.42,9,89
24094902,Ap aconchegante próx à praia (posto 5)  e Downtown,181443551,Regina,,Barra da Tijuca,-23.00399,-43.3295,Entire home/apt,796,1,12,2019-10-07,0.31,1,365
24095522,Aconchegante e silencioso,4686618,Constance,,Catete,-22.92686,-43.17688,Entire home/apt,350,1,7,2020-10-15,0.41,1,89
24103251,"Conforto, requinte e silêncio na Barra",35341419,Jakeline,,Barra da Tijuca,-22.99607,-43.40586,Entire home/apt,280,3,10,2020-01-05,0.27,1,365
24115982,Studio  LEME by COPACABANA BEACH,14560978,Eduardo E Mônica,,Leme,-22.96316,-43.17095,Entire home/apt,130,3,23,2019-01-03,0.59,1,92
24129564,Casa para descanso,181778002,Washington,,Padre Miguel,-22.88629,-43.45038,Entire home/apt,91,3,0,,,2,365
24136706,Apto inteiro conforto/boa localização Metrô/Praia.,153983219,Tony,,Copacabana,-22.96541,-43.17903,Entire home/apt,130,2,21,2018-06-01,0.53,1,323
24139623,Aconchego de Laranjeiras,120629469,Marly,,Cosme Velho,-22.93488,-43.19353,Private room,99,1,3,2020-02-25,0.10,1,365
24153250,Quarto privativo em casa com quintal ao ar livre,40059369,Hospedaria,,Botafogo,-22.9461,-43.18497,Private room,98,2,2,2019-01-08,0.06,3,180
24160103,Moradia comparilhada,182070499,Ana MARIA,,Madureira,-22.87875,-43.32966,Shared room,48,30,0,,,1,364
24172673,Ipanema Excelente Localização 2 quadras da Praia!,179429984,Joaquim,,Ipanema,-22.98285,-43.20296,Entire home/apt,140,1,27,2021-05-24,0.71,1,349
24172992,"Apartamento 2 quartos, decorado e com bela vista!",12909603,Karina,,Jacarepaguá,-22.97101,-43.39877,Entire home/apt,110,2,106,2018-12-28,2.67,1,77
24185337,"RUA DA PRAIA, VISTA MAR, COMERCIO E SEGURANÇA 24H.",182296728,Francklin,,Barra da Tijuca,-23.01037,-43.33263,Entire home/apt,650,1,0,,,1,150
24192446,Apartamento Conjugado no Coração de Ipanema.,11605717,João & Vânia,,Ipanema,-22.98479,-43.1939,Entire home/apt,110,5,33,2020-12-01,1.15,2,364
24195404,B&B Silas e Vilma,182382852,Vilma,,Santa Teresa,-22.91586,-43.19206,Private room,550,2,0,,,1,363
24204158,MC FLATS THE CLARIDGE - APARTAMENTO 504,76210086,Mc Flats,,Leblon,-22.98496,-43.22792,Entire home/apt,517,1,0,,,10,253
24204261,ARPOADOR BEACH STAR 203,76210086,Mc Flats,,Copacabana,-22.98564,-43.18938,Entire home/apt,307,1,3,2021-01-07,0.09,10,363
24206885,MC FLATS IPANEMA BEACH STAR 104,76210086,Mc Flats,,Ipanema,-22.98616,-43.2064,Entire home/apt,431,1,2,2021-05-09,0.30,10,305
24206899,MC FLATS IPANEMA BEACH STAR APARTAMENTO 107,76210086,Mc Flats,,Ipanema,-22.98403,-43.20813,Entire home/apt,431,1,1,2020-11-08,0.12,10,325
24225522,"COPACABANA BEACH HIGH CLASS
ALUGO MENSALMENTE",4255118,Ricardo,,Copacabana,-22.98148,-43.19002,Entire home/apt,2590,3,3,2020-03-01,0.08,53,363
24226430,#LEBLON TERRACE,4255118,Ricardo,,Leblon,-22.981,-43.22162,Entire home/apt,520,3,4,2020-11-02,0.22,53,338
24228766,Best in Copacabana 2 qrts,90607557,Mariane,,Copacabana,-22.9711,-43.18541,Entire home/apt,500,1,0,,,2,173
24262492,Sunny and Modern Loft in the Heart of Leblon,20851055,Laura,,Leblon,-22.9803,-43.22431,Entire home/apt,450,2,6,2019-03-06,0.19,1,364
24281023,Recreio/RJ Completíssimo! Ideal família e trabalho,183123952,Silvana,,Recreio dos Bandeirantes,-23.02237,-43.51239,Entire home/apt,163,3,51,2020-07-24,1.40,1,270
24283553,"Jardim Guanabara, quarto aconchegante",183158129,Valma,,Jardim Guanabara,-22.81779,-43.19822,Private room,100,2,0,,,1,363
24286523,Carioca Home/ 2 BR Ipanema,111551444,Fátima,,Ipanema,-22.98293,-43.19872,Entire home/apt,220,5,31,2019-12-27,0.79,3,35
24287744,Apartamento em Copacabana com vista para o Cristo,110137651,Nilda,,Copacabana,-22.96852,-43.18484,Entire home/apt,155,1,7,2020-01-01,0.18,1,320
24308975,Cozy apartment in Urca by the Sugar Loaf,182689974,Felipe,,Urca,-22.94406,-43.16127,Entire home/apt,100,5,17,2020-01-03,0.43,1,365
24310818,Flat Completo no Leblon-RJ,183402503,Roberto,,Leblon,-22.98523,-43.22851,Entire home/apt,285,2,51,2019-01-15,1.38,1,301
24323805,Copacabana apartamento de excelente localização.,152032030,Roberto,,Copacabana,-22.97311,-43.18817,Entire home/apt,115,3,60,2021-01-22,1.54,2,353
24327708,Lovely Apartment in the heart of Jardim Guanabara,68185472,Johann,,Jardim Guanabara,-22.81635,-43.20537,Entire home/apt,160,2,54,2021-07-02,1.36,1,173
24330811,Seu cantinho no Centro do Rio,183570468,Tania Regina,,Centro,-22.91057,-43.18791,Entire home/apt,95,2,5,2021-07-10,1.63,1,129
24333288,Quarto arejado e silencioso,183592438,Maria Verginia,,Barra da Tijuca,-23.00171,-43.37738,Private room,75,1,38,2020-01-26,1.04,2,85
24356536,Apto 501,182971411,Rosane,,Copacabana,-22.97366,-43.19168,Entire home/apt,114,3,34,2019-12-27,0.87,1,36
24357972,MARVAN APARTAMENTOS,183807933,Marcelo,,Copacabana,-22.96332,-43.1783,Entire home/apt,139,2,59,2020-09-14,1.54,2,325
24369471,IPANEMA VS 500,4255118,Ricardo,,Ipanema,-22.98485,-43.20953,Entire home/apt,1364,3,2,2020-02-26,0.11,53,364
24377183,TC1201 Vista Linda do Rio,164822022,Priscilla,,Copacabana,-22.9779,-43.18796,Entire home/apt,199,2,79,2021-02-05,2.01,29,163
24387069,"Copacabana, com tudo, perto de tudo",23087432,Debora,,Copacabana,-22.96656,-43.18723,Entire home/apt,111,5,15,2021-01-31,0.39,2,257
24387689,"Ipanema, conforto, privacidade.",23087432,Debora,,Leblon,-22.98066,-43.21576,Private room,98,3,1,2019-01-03,0.03,2,365
24391627,Gloria - Beautiful 2 bedroom apartment - sleeps 6,82928,Jeff,,Santa Teresa,-22.92306,-43.18364,Entire home/apt,114,2,7,2018-08-31,0.22,1,75
24391965,Copa 7 bedrooms triplex sellig,4255118,Ricardo,,Copacabana,-22.97611,-43.18937,Entire home/apt,2950,5,0,,,53,363
24392100,Lindo apartamento próximo ao Rio Centro,184101862,Nobile,,Camorim,-22.98023,-43.42323,Entire home/apt,129,1,100,2019-12-07,2.54,10,0
24393697,Excellent apartment in Botafogo!,11415072,Gabriela,,Botafogo,-22.95515,-43.18,Entire home/apt,110,2,19,2019-03-15,0.49,2,273
24402639,"Quartos suite,barato no parque Olímpico. 250 diári",172413767,Zenyd Menezes,,Barra da Tijuca,-22.97868,-43.39318,Private room,200,1,10,2019-02-22,0.33,4,364
24407504,Appartement cosy près du centre et des plages,4222510,Aude,,Glória,-22.92184,-43.1801,Entire home/apt,160,3,1,2018-07-14,0.03,1,139
24409409,C103 - 3 bedrooms beach front,12909867,Giovanni,,Leme,-22.96135,-43.16609,Entire home/apt,788,5,7,2019-02-25,0.24,32,155
24413639,APT  CORAÇÃO DE COPACABANA POSTO 4,163278687,Roberta,,Copacabana,-22.97647,-43.18846,Private room,185,2,6,2021-01-03,0.21,1,364
24421461,AMALHA RIO,142853785,Rosane,,Leme,-22.96149,-43.16933,Entire home/apt,600,1,2,2019-02-16,0.07,1,83
24425917,Temporada longa ou curta,184434467,Vanda,,Copacabana,-22.96373,-43.17638,Entire home/apt,1600,28,0,,,1,90
24429582,Studio mobiliado no Flamengo,58474569,Jane,,Flamengo,-22.93588,-43.17735,Entire home/apt,100,3,2,2021-04-30,0.23,2,14
24445224,"Um lar com simplicidade, mas com amor de verdade.",184619856,Danielle,,Laranjeiras,-22.93006,-43.19254,Private room,40,2,20,2018-07-27,0.51,1,89
24447768,Apartamento em Santa Teresa - Rio de Janeiro,184638305,Julio Braz,,Santa Teresa,-22.92173,-43.19298,Entire home/apt,130,5,0,,,1,365
24474214,Mezanino Varanda| Ipanema- Injoy (Short&Long stay),40151333,Rita,,Ipanema,-22.98099,-43.20608,Entire home/apt,414,1,31,2018-07-07,0.87,7,357
24501003,Domingos Beach Pad #111,224192,David,,Copacabana,-22.9729,-43.18691,Entire home/apt,138,3,34,2020-03-21,1.09,35,228
24501741,Cantinho charmoso do Leme,12183622,Regina,,Leme,-22.96269,-43.16815,Entire home/apt,150,3,17,2019-01-30,0.44,1,140
24502640,Sinta se em casa na Curicica,185105483,Debora,,Curicica,-22.95461,-43.38304,Private room,54,1,10,2021-04-10,0.31,2,362
24502769,Sinta-se em casa em São Pedro da Aldeia,185105483,Debora,,Curicica,-22.95616,-43.38525,Entire home/apt,800,3,0,,,2,90
24511277,"Cobertura com 4 quartos, piscina e churrasqueira",132992627,Thaissa,,Copacabana,-22.9654,-43.17627,Entire home/apt,829,3,5,2020-10-19,0.14,1,178
24512882,Temporada Copacabana - Posto 5,145137971,Isabela,,Copacabana,-22.97825,-43.19077,Entire home/apt,500,7,2,2018-11-04,0.05,1,320
24515578,VIVA O MELHOR DE COPACABANA - UM OÁSIS NO RJ,185192849,Pablo,,Copacabana,-22.96816,-43.18445,Entire home/apt,230,2,6,2020-02-27,0.21,1,344
24516207,Flat com vista pro mar no Recreio dos Bandeirantes,145187639,Marcus,,Recreio dos Bandeirantes,-23.0299,-43.47678,Entire home/apt,291,2,77,2019-03-22,1.99,1,137
24521560,CASA- PRAIAS-SAMBÓDROMO-MUSEUS-CENTRO HISTÓRICO-RJ,141303025,Antonio,,Centro,-22.90763,-43.19618,Entire home/apt,100,3,2,2019-03-11,0.08,1,108
24522931,Vista do bondinho,93531328,Marcelo,,Botafogo,-22.95239,-43.17647,Entire home/apt,650,2,0,,,1,362
24524288,Quarto Inteiro Apartment Ipanema,55315780,Marcio,,Ipanema,-22.98488,-43.20944,Private room,75,3,9,2018-10-23,0.28,2,156
24535780,Apartamento mobiliado no coração de Santa Teresa!,33530318,Sergio,,Santa Teresa,-22.91891,-43.19053,Entire home/apt,69,2,30,2020-04-30,0.78,1,243
24538355,Apto para familia Copacabana Posto 5 - 10 pessoas,7699889,Carlos,,Copacabana,-22.98003,-43.19056,Entire home/apt,1000,3,3,2020-02-28,0.10,1,174
24542866,SUITE DUPLA PROXIMO AEROPORTO GALEÃO,76283151,Ana Paula,,Cacuia,-22.8226,-43.18801,Private room,134,1,0,,,2,0
24542939,Barra da Tijuca - Beach Club House,11820289,Bruno,,Barra da Tijuca,-23.01005,-43.3401,Private room,450,1,3,2019-10-06,0.14,1,180
24543288,Bela praia de frente para 3 quartos apartamento,161728629,Kamila,,Leme,-22.96407,-43.17165,Entire home/apt,2816,6,1,2018-04-24,0.03,1,364
24551286,"Paradise Blue, na Barra da Tijuca",9957419,Jorge,,Barra da Tijuca,-23.00191,-43.42748,Entire home/apt,289,2,2,2018-05-28,0.05,1,365
24558187,"Lindo, aconchegante e ótima localização",75304771,Danielle,,Glória,-22.92421,-43.17294,Entire home/apt,156,1,8,2019-12-05,0.21,1,178
24563046,Copacabana quarto casal.,185587279,Monike,,Copacabana,-22.97657,-43.19415,Private room,280,3,3,2020-01-24,0.10,1,178
24580398,Felicidade  para quem chega,74343492,Val,,Copacabana,-22.96726,-43.18154,Entire home/apt,350,3,0,,,1,83
24580746,STUDIO FLAMENGO BEACH,185739985,Eduardo,,Flamengo,-22.93749,-43.17481,Entire home/apt,200,7,16,2020-01-05,0.42,1,230
24598725,Home office  junto a Praia do Flamengo (1004),174021180,Juvenal,,Flamengo,-22.93882,-43.17781,Entire home/apt,88,13,28,2020-11-28,0.80,5,45
24600720,Apartamento simpático em São Cristóvao,89797660,Katia,,São Cristóvão,-22.89378,-43.21994,Entire home/apt,119,20,3,2018-10-30,0.10,1,363
24603467,TC801 Charmoso Studio na Areia de Copacabana,164822022,Priscilla,,Copacabana,-22.9781,-43.18799,Entire home/apt,199,2,45,2021-01-02,1.16,29,200
24615945,RESERVA UNO GOLF PARADISE,3413189,Chad,,Barra da Tijuca,-23.00185,-43.40115,Entire home/apt,6394,3,0,,,56,364
24625038,LB209 - Otimo apartamento no Leblon até 6 pessoas,12909867,Giovanni,,Leblon,-22.98233,-43.22182,Entire home/apt,550,3,6,2021-01-18,0.65,32,347
24631257,Apartamento Praia de Copacabana,61670227,Flavio,,Copacabana,-22.96874,-43.18535,Private room,150,1,0,,,2,90
24651290,Super Confortável para Família e Trabalho. Metrô,186296406,Silvana,,Botafogo,-22.94103,-43.17979,Entire home/apt,237,2,19,2020-03-05,0.56,1,64
24653511,Ipanema Mar,14314998,Rio Unique,,Ipanema,-22.98683,-43.20069,Entire home/apt,580,3,12,2021-01-11,0.39,26,346
24666931,Apartamento completo 1 quarto    300m dapraia,68126596,Ana,,Recreio dos Bandeirantes,-23.02739,-43.4806,Entire home/apt,260,2,1,2020-08-22,0.09,2,321
24675386,Casa em vila laranjeiras rio de janeiro,185560340,Camila,,Laranjeiras,-22.93605,-43.18222,Private room,250,7,0,,,1,365
24689512,Excelente Quarto em Copacabana,183364075,Nina,,Copacabana,-22.97363,-43.19188,Private room,100,1,3,2019-11-07,0.10,4,364
24691444,Ipanema`s heart,186604184,Marissa,,Ipanema,-22.98066,-43.19801,Private room,220,2,24,2018-06-17,0.63,3,24
24693146,Casa da Nayana,15653386,Nayana,,Freguesia (Jacarepaguá),-22.93946,-43.33788,Shared room,50,1,0,,,1,364
24694002,Cliffside - 134m2 loft with balcony + hotel areas,10850790,Marcello,,Joá,-23.01493,-43.29445,Private room,2315,1,0,,,2,364
24694384,Suite Terreá com banheiro,17766567,Rio,,Recreio dos Bandeirantes,-23.02532,-43.47858,Private room,150,1,0,,,3,290
24698398,"Leblon, muito aconchegante na José Linhares",5615480,Andrea,,Leblon,-22.98208,-43.22053,Entire home/apt,565,3,16,2021-03-13,0.53,15,360
24712881,2 suites Cleaning Service steps from Ipanema Beach,186786305,Ricardo,,Ipanema,-22.98424,-43.19925,Entire home/apt,574,2,14,2019-01-03,0.36,1,176
24713657,Paraíso Barra - Recreio,186794426,Pedro,,Barra da Tijuca,-23.00575,-43.42739,Entire home/apt,90,30,0,,,1,363
24717812,Conjugado Leblon 10min da praia e 5min metrô a pé.,42231582,Thaisa,,Leblon,-22.9818,-43.22236,Entire home/apt,120,3,64,2020-03-12,1.68,1,77
24724260,Vista de Copa,185688684,Hamilton,,Copacabana,-22.96379,-43.17487,Entire home/apt,196,1,77,2019-12-14,1.97,1,357
24729084,Good Time in Botafogo,10898735,Raquel,,Botafogo,-22.94879,-43.18311,Entire home/apt,84,3,28,2020-01-02,0.74,1,5
24735350,Nice Studio in Copacabana,4326654,Ignez,,Copacabana,-22.9781,-43.18907,Entire home/apt,125,3,60,2021-03-01,1.59,2,301
24750791,Barra da Tijuca Suite em Casa Linda,27604518,Luciana,,Barra da Tijuca,-22.99961,-43.42126,Private room,180,7,0,,,1,90
24765918,"Vista Golf, Praia, cinematográfica!",32429803,Milton,,São Conrado,-22.99635,-43.25859,Entire home/apt,5357,6,0,,,7,83
24768013,Loft Copacabana/Tudo Novo/p 3 pessoas/Área Nobre,187262881,Alexandre Moreira,,Copacabana,-22.97223,-43.18921,Entire home/apt,200,3,2,2020-01-05,0.09,1,364
24769360,Desfrute das  belezas do Rio!,186944923,Irma,,Copacabana,-22.97624,-43.18934,Entire home/apt,120,3,16,2018-07-04,0.42,2,319
24769949,House of Fritin,187277859,Alexander,,Engenho Novo,-22.91329,-43.27131,Private room,55,1,2,2019-12-23,0.06,1,363
24770622,ROOM IN NEAR THE BEACH Copacabana Posto 5,2306711,Denize,,Copacabana,-22.97935,-43.18919,Private room,157,1,4,2018-07-08,0.11,3,89
24771064,Edificio Maayan - 2 qtos Barra (Cidade Jardim),187287791,Felipe,,Jacarepaguá,-22.96578,-43.38523,Entire home/apt,249,6,4,2020-02-04,0.11,1,199
24773421,New year 2020,8477603,Pamela,,Ipanema,-22.98461,-43.19551,Private room,250,3,0,,,4,179
24780173,Cores da LAPA,169119163,Cris,,Santa Teresa,-22.91511,-43.18305,Entire home/apt,70,2,56,2021-02-26,1.45,1,61
